Date, TotalSubscribers29.10.2012,11274
07.02.2016,172200
08.02.2016,172257
09.02.2016,172306
10.02.2016,172372
11.02.2016,172445
12.02.2016,172485
13.02.2016,172515
14.02.2016,172556
15.02.2016,172599
16.02.2016,172615
17.02.2016,172700
18.02.2016,172773
19.02.2016,172834
20.02.2016,172888
21.02.2016,172918
22.02.2016,172927
23.02.2016,172972
24.02.2016,173025
25.02.2016,173083
26.02.2016,173151
27.02.2016,173165
28.02.2016,173189
29.02.2016,173243
01.03.2016,173269
02.03.2016,173321
03.03.2016,173344
04.03.2016,173375
05.03.2016,173363
06.03.2016,173392
07.03.2016,173374
08.03.2016,173410
09.03.2016,173409
10.03.2016,173447
11.03.2016,173448
12.03.2016,173445
12.03.2016,173462
13.03.2016,173480
14.03.2016,173498
15.03.2016,173523
16.03.2016,173537
17.03.2016,173579
18.03.2016,173616
19.03.2016,173619
20.03.2016,173632
21.03.2016,173759
22.03.2016,173781
23.03.2016,173815
24.03.2016,173823
25.03.2016,173836
26.03.2016,173855
27.03.2016,173885
28.03.2016,173932
29.03.2016,173973
30.03.2016,173996
31.03.2016,174032
01.04.2016,174136
02.04.2016,174143
03.04.2016,174171
04.04.2016,174223
05.04.2016,174265
06.04.2016,174293
07.04.2016,174372
08.04.2016,174407
09.04.2016,174441
10.04.2016,174528
11.04.2016,174574
12.04.2016,174622
13.04.2016,174664
14.04.2016,174717
15.04.2016,174750
16.04.2016,174781
17.04.2016,174823
18.04.2016,174859
19.04.2016,174901
20.04.2016,174967
21.04.2016,175013
22.04.2016,175044
23.04.2016,175100
24.04.2016,175154
25.04.2016,175226
26.04.2016,175306
27.04.2016,175370
28.04.2016,175419
29.04.2016,175477
30.04.2016,175515
01.05.2016,175567
02.05.2016,176086
03.05.2016,176273
04.05.2016,176493
05.05.2016,176646
06.05.2016,176743
07.05.2016,176812
08.05.2016,176912
09.05.2016,176983
10.05.2016,177024
11.05.2016,177101
12.05.2016,177139
13.05.2016,177189
14.05.2016,177248
15.05.2016,177282
16.05.2016,177335
17.05.2016,177368
18.05.2016,177415
19.05.2016,177517
20.05.2016,177568
21.05.2016,177615
22.05.2016,177673
23.05.2016,177726
24.05.2016,177782
25.05.2016,177819
26.05.2016,177842
27.05.2016,177912
28.05.2016,177976
29.05.2016,178067
30.05.2016,178161
31.05.2016,178266
01.06.2016,178356
02.06.2016,178421
03.06.2016,178504
04.06.2016,178591
05.06.2016,178662
06.06.2016,178715
07.06.2016,178789
08.06.2016,178859
09.06.2016,178938
10.06.2016,179004
11.06.2016,179085
12.06.2016,179307
13.06.2016,179508
14.06.2016,179662
15.06.2016,179799
16.06.2016,180007
17.06.2016,180159
18.06.2016,180343
19.06.2016,180463
20.06.2016,180617
21.06.2016,180783
22.06.2016,180932
23.06.2016,181046
24.06.2016,181185
25.06.2016,181298
26.06.2016,181384
27.06.2016,181471
28.06.2016,181563
29.06.2016,181645
30.06.2016,181747
01.07.2016,181849
02.07.2016,181951
03.07.2016,182053
04.07.2016,182155
05.07.2016,182257
06.07.2016,182360
07.07.2016,182390
08.07.2016,182458
09.07.2016,182549
10.07.2016,182653
11.07.2016,182739
12.07.2016,182799
13.07.2016,182877
14.07.2016,182954
15.07.2016,183009
16.07.2016,183078
17.07.2016,183144
18.07.2016,183205
19.07.2016,183274
20.07.2016,183337
21.07.2016,183385
22.07.2016,183417
23.07.2016,183468
24.07.2016,183509
25.07.2016,183586
26.07.2016,183660
27.07.2016,183718
28.07.2016,183796
29.07.2016,183859
30.07.2016,183910
31.07.2016,184003
01.08.2016,184086
02.08.2016,184390
03.08.2016,184902
04.08.2016,185060
05.08.2016,185230
06.08.2016,185351
07.08.2016,185459
08.08.2016,185527
09.08.2016,185625
10.08.2016,185721
11.08.2016,185769
12.08.2016,185826
13.08.2016,185899
14.08.2016,185966
15.08.2016,186041
16.08.2016,186111
